Image Name,Shape Name,Sides,Area,Perimeter,Aspect Ratio,Compactness,Solidity,Convexity
465.png,Square,4,9949.0,404.7695519924164,1.0384615384615385,1.3104678697233068,0.9708709441327152,0.9709768454931821
466.png,Square,4,10194.5,404.87005722522736,1.0392156862745099,1.2795448815395871,0.9859284332688588,0.9818644133624551
467.png,Square,4,10122.5,411.2132030725479,1.0392156862745099,1.3293411581085492,0.9780665732644089,0.9669747050894338
468.png,Square,4,9982.0,408.2842707633972,1.0392156862745099,1.3289170344335162,0.9717206132879046,0.9708091699913753
469.png,Square,4,9945.5,402.3847759962082,1.0196078431372548,1.2955273814363986,0.9788396240342503,0.9845529794363593
47.png,Square,4,8742.0,380.4264061450958,1.0,1.3174090511980558,0.9734966592427617,0.9692737495850032
470.png,Square,4,9862.5,402.04163014888763,1.0196078431372548,1.3042029260839951,0.9797834293661832,0.9785470525948088
471.png,Square,4,9713.5,402.5269113779068,1.0196078431372548,1.3274073965612005,0.9735404660486093,0.9697815725610199
472.png,Square,4,9805.5,400.5269113779068,1.04,1.301918490748742,0.9837965285441959,0.9715829366225698
473.png,Square,4,9608.5,396.87005722522736,1.0196078431372548,1.304461329624386,0.9741471080245349,0.9717301685146954
474.png,Square,4,9624.0,403.25483322143555,1.0196078431372548,1.3446017876877863,0.9728090569089255,0.9555097033691012
475.png,Square,4,9646.5,403.01219260692596,1.04,1.3398517198093958,0.97780142922305,0.9560442126873914
476.png,Square,4,9751.5,396.87005710601807,1.02,1.2853321722982307,0.987493670886076,0.9779112910815182
477.png,Square,4,9777.5,396.04163014888763,1.02,1.2765681074791657,0.9900263264479546,0.9819421004049822
478.png,Square,4,9719.5,407.3553384542465,1.04,1.358604460896461,0.9748746238716148,0.9511762335022362
479.png,Square,4,9676.5,402.18376553058624,1.04,1.330212139764839,0.9749131026144778,0.9614470120263402
48.png,Square,4,8768.5,377.8406195640564,1.0,1.2956333521327008,0.973196448390677,0.9739246004827292
480.png,Square,4,9681.5,398.04163014888763,1.04,1.3022803229851223,0.9791161003236246,0.9752446538950365
481.png,Square,4,9590.5,396.04163014888763,1.04,1.3014592222384174,0.9774754115069052,0.975400269842258
482.png,Square,4,9565.0,401.11269783973694,1.0196078431372548,1.338560430369468,0.972398719056575,0.9608224813374017
483.png,Square,4,9585.0,396.6274166107178,1.04,1.306061059981031,0.9777120416177896,0.9735616584048257
484.png,Square,4,9560.0,398.2842706441879,1.04,1.3204396421053095,0.9759583482211219,0.9701515510022867
485.png,Square,4,9826.0,404.6274166107178,1.04,1.3259403551243676,0.9805897909285963,0.9671523854249615
486.png,Square,4,9920.0,405.94112491607666,1.04,1.321918150178321,0.9865247874297648,0.9613830567181556
487.png,Square,4,9961.0,412.08326029777527,1.04,1.356616646158576,0.9859447688805305,0.9493836755788431
488.png,Square,4,9959.5,407.8406196832657,1.04,1.3290262412209963,0.9860402950348993,0.9593313195624472
489.png,Square,4,9715.0,408.4264061450958,1.04,1.3663908870658141,0.9680151454762854,0.9560738544259924
49.png,Square,4,8797.0,380.7695519924164,1.0,1.3115352573812895,0.9736579966795794,0.9703835797662254
490.png,Square,4,9789.5,398.3847759962082,1.02,1.2901348084295983,0.9881895725029022,0.9811316839187608
491.png,Square,4,9592.5,399.3553384542465,1.02,1.323053228061837,0.9770319820737421,0.9641291469736943
492.png,Square,4,9483.5,397.2132030725479,1.02,1.3239416314974146,0.9775292480544245,0.9688093514399099
493.png,Square,4,9421.0,398.7695519924164,1.02,1.3431889581548375,0.9740488006617039,0.954473169929931
494.png,Square,4,9401.0,395.11269783973694,0.9803921568627451,1.3214722788927664,0.976575079208435,0.9676895381830226
495.png,Square,4,9217.5,393.35533833503723,1.0,1.3358173707301342,0.9686826756344911,0.9638524657149083
496.png,Square,4,9177.0,392.7695519924164,1.0,1.3377194171981668,0.9691625303622347,0.9590008804950151
497.png,Square,4,9108.5,391.8406196832657,0.9807692307692307,1.341411985760138,0.9695050558807876,0.95835809520549
498.png,Square,4,8918.0,390.911687374115,1.0,1.3635779760248914,0.9657263522659592,0.9478360304405838
499.png,Square,4,8835.5,392.811182141304,1.0,1.3897180217030616,0.9670022983473788,0.9428988681289403
5.png,Square,4,8709.0,381.5979790687561,1.0,1.3305585115404825,0.9702540106951871,0.9683959523533441
50.png,Square,4,8838.5,382.5269113779068,1.0,1.3174542944673255,0.9719579919722879,0.9702845340419359
500.png,Square,4,8610.5,393.63960921764374,1.0,1.4320538489766466,0.961046933422624,0.9296778218420638
501.png,Square,4,8448.0,388.3675310611725,1.0,1.420764375839669,0.9664798078023109,0.9283343631771367
502.png,Square,4,8242.0,387.6812393665314,1.0188679245283019,1.45113259135185,0.9635821593499737,0.9207747563338454
503.png,Square,4,8117.5,388.7523070573807,1.0,1.4815414189920904,0.9609351879254218,0.9141496714936675
504.png,Square,4,7978.5,392.7523070573807,1.0185185185185186,1.5385314424314431,0.955909662732882,0.9005530342175895
505.png,Square,4,7895.5,395.5807341337204,1.0,1.5771781882452138,0.9561031726810366,0.8908105726073675
506.png,Square,4,7754.5,388.55129647254944,1.0,1.549291222773953,0.9585882934668397,0.897080643547271
507.png,Square,4,7701.0,384.93607234954834,1.018181818181818,1.5311587976245395,0.9562895815224141,0.8994143658010872
508.png,Square,4,7572.0,385.4213536977768,1.0,1.5611731576409869,0.959331052831623,0.8920189290115013
509.png,Square,4,7560.5,387.1787129640579,1.0,1.5778385475186456,0.9588459099556119,0.8839749717802136
51.png,Square,4,8829.5,381.3553384542465,1.0,1.3107313460548973,0.9723048122453475,0.9718545612022449
510.png,Square,4,7419.5,388.8355669975281,1.0178571428571428,1.6216139183170348,0.9567375886524823,0.8742475094530543
511.png,Square,4,7339.0,384.7350617647171,1.0178571428571428,1.6050064459959132,0.9593464052287581,0.8754793763226163
512.png,Square,4,7223.0,385.22034299373627,1.0,1.634899075725983,0.9549811595160971,0.8689620525007301
513.png,Square,4,7046.0,382.8771973848343,1.0,1.655642254515151,0.9561028563674605,0.8647661401415941
514.png,Square,4,7042.5,375.74725341796875,1.0175438596491229,1.595346080856568,0.9595340282035562,0.8790686880019599
515.png,Square,4,7030.0,374.67618680000305,1.0,1.5890845097385538,0.9618936854347677,0.8744223032086507
516.png,Square,4,7053.0,373.5046138763428,1.0,1.5740125621214958,0.9612265758091993,0.877736125158661
517.png,Square,4,7068.0,378.6761864423752,1.0175438596491229,1.6144685328530501,0.953010180004045,0.8698898931486326
518.png,Square,4,7028.0,375.1614680290222,1.0175438596491229,1.5936569328401444,0.959257489933802,0.8764896474788688
519.png,Square,4,6972.0,373.98989498615265,1.0175438596491229,1.596439605243934,0.9655172413793104,0.8767103416095848
52.png,Square,4,8813.5,382.18376553058624,1.0,1.3188220426326376,0.97241683676284,0.9713077420892463
520.png,Square,4,6950.5,374.5756815671921,1.0175438596491229,1.6063983343291812,0.9581610146126275,0.8751505975462852
521.png,Square,4,7027.0,373.9898953437805,1.0175438596491229,1.5839443502273454,0.9603006491288009,0.8808635761776618
522.png,Square,4,6988.0,370.47517704963684,1.0175438596491229,1.562987368334725,0.9588364434687157,0.885618560984374
523.png,Square,4,7037.0,372.81832218170166,1.0175438596491229,1.5717992609208105,0.9643689187337262,0.8840782090769089
524.png,Square,4,7012.5,376.9188276529312,1.0175438596491229,1.612177757165209,0.9591711120229791,0.8738563085611665
525.png,Square,4,7032.5,378.0904004573822,1.0175438596491229,1.6176020814227305,0.9602649006622517,0.8732087026045181
526.png,Square,4,7061.5,376.91882705688477,1.0175438596491229,1.6009907932259573,0.9549665291770911,0.8800022071308726
527.png,Square,4,7072.5,375.7472540140152,1.0175438596491229,1.5885789763276312,0.9625723035045934,0.8839463812322648
528.png,Square,4,7143.0,378.19090485572815,1.0357142857142858,1.5934250719856167,0.9559689507494646,0.880491954085668
529.png,Square,4,7192.0,377.0193325281143,1.0357142857142858,1.5727789852767073,0.9596370671826006,0.8868305955141336
53.png,Square,4,8812.0,381.94112491607666,1.0,1.3173721963398926,0.9718224427901847,0.9714996338012774
530.png,Square,4,7198.0,380.0487701892853,1.0178571428571428,1.5968236519669994,0.9535669338279128,0.878767809048003
531.png,Square,4,7264.0,382.0487701892853,1.0178571428571428,1.5990126978975614,0.954282711508145,0.8776843644683008
532.png,Square,4,7289.0,382.39191567897797,1.0178571428571428,1.5963921734285416,0.9564361632331715,0.878351793217135
533.png,Square,4,7306.5,382.9777021408081,1.0178571428571428,1.59745166183691,0.956348167539267,0.8812717402001463
534.png,Square,4,7412.5,386.4924212694168,1.0178571428571428,1.6036418968012605,0.95534218327104,0.8788621757696161
535.png,Square,4,7460.0,383.07820785045624,1.0363636363636364,1.5654031467708096,0.9583761562178829,0.8867875744026185
536.png,Square,4,7494.0,387.76449942588806,1.0363636363636364,1.596660345689675,0.9554408108624977,0.8809811840692484
537.png,Square,4,7504.0,387.2792183160782,1.018181818181818,1.59054403297675,0.9566547679755227,0.8822304051011602
538.png,Square,4,7679.5,391.37972366809845,1.018181818181818,1.5872810661009713,0.9581409856519026,0.8858012465083175
539.png,Square,4,7849.0,387.13708305358887,1.0185185185185186,1.519516267398456,0.9623589995095635,0.897473387645044
54.png,Square,4,8788.0,377.94112491607666,1.0,1.2934462632783317,0.9821737915618888,0.9768884698163495
540.png,Square,4,7940.0,389.3380935192108,1.0377358490566038,1.5192296559452765,0.9615501059642749,0.9000527190309453
541.png,Square,4,8057.0,389.3380935192108,1.0377358490566038,1.497168110736688,0.9606533921545248,0.9101066612505976
542.png,Square,4,8196.0,387.1959581375122,1.0384615384615385,1.455626041241605,0.9633852483103145,0.9166660249453609
543.png,Square,4,8241.0,383.6812393665314,1.0384615384615385,1.4215146845176532,0.9678214914856136,0.9286501446377037
544.png,Square,4,8242.0,385.1959581375122,1.0192307692307692,1.4325868772793988,0.967427665942837,0.9261827447152179
545.png,Square,4,8256.5,384.9533175230026,1.0192307692307692,1.4282699013788138,0.9645443925233644,0.9273322747113207
546.png,Square,4,8313.5,384.9533175230026,1.0192307692307692,1.4184772286923892,0.9670796254289536,0.9285925238971433
547.png,Square,4,8389.5,386.61017167568207,1.0192307692307692,1.4177531137133192,0.9641995172968625,0.9292372747321261
548.png,Square,4,8368.0,384.3675308227539,1.0192307692307692,1.4049531815050336,0.9613418346832099,0.9325316656171724
549.png,Square,4,8483.0,385.0538227558136,1.0392156862745099,1.3908604174367614,0.9671645194390606,0.934380834728675
55.png,Square,4,8834.5,378.04163014888763,1.0,1.2873226640678943,0.9803584308938579,0.9802761850315866
550.png,Square,4,8441.5,386.1248904466629,1.0192307692307692,1.4054846517094088,0.9605165841724982,0.9354822035036939
551.png,Square,4,8405.5,388.1248904466629,1.0192307692307692,1.4261643408746612,0.962333276089072,0.9303241342639399
552.png,Square,4,8321.0,386.3675310611725,1.0192307692307692,1.4276306372275145,0.9617985320464659,0.9271679260179971
553.png,Square,4,8215.5,386.1248904466629,1.0192307692307692,1.4441480965741555,0.9604840123925878,0.9222026281903932
554.png,Square,4,8125.0,383.1959580183029,1.0192307692307692,1.438164635515015,0.9639340372523431,0.919800569440598
555.png,Square,4,7912.0,382.5096664428711,1.0,1.4715962987339695,0.9632335037740443,0.9144116003348631
556.png,Square,4,7680.5,381.23758828639984,1.0188679245283019,1.5058859091872314,0.9600625,0.9008486924916614
557.png,Square,4,7573.5,384.06601536273956,1.0377358490566038,1.5499056648655605,0.9580039213205995,0.8908553166362516
558.png,Square,4,7613.0,377.13708305358887,1.0188679245283019,1.4867323165300819,0.9611766933905688,0.9008545603329399
559.png,Square,4,7543.0,383.4802289009094,1.0377358490566038,1.5514292819096227,0.9558991255861108,0.893941657332352
56.png,Square,4,8805.0,381.94112491607666,1.0,1.3184195109763923,0.9676355843727678,0.9730625902021272
560.png,Square,4,7591.0,375.9655101299286,1.0188679245283019,1.4817916954574348,0.9631415339719597,0.9088040688604785
561.png,Square,4,7593.5,377.722869515419,1.0188679245283019,1.4951842007673586,0.9608376565861065,0.9073008468111088
562.png,Square,4,7529.0,378.30865597724915,1.0188679245283019,1.5126741857693276,0.9568532757196416,0.9013981514237931
563.png,Square,4,7590.0,379.4802289009094,1.0188679245283019,1.5098251932751847,0.9595448798988622,0.9004796428798941
564.png,Square,4,7567.5,378.8944424390793,1.0188679245283019,1.5096427187491914,0.9579113924050633,0.9051997042392078
565.png,Square,4,7624.0,380.6518017053604,1.0188679245283019,1.5123873210159564,0.9588730977235568,0.9040937700887861
566.png,Square,4,7666.5,377.722869515419,1.0188679245283019,1.4809471373543257,0.9624027115239769,0.911507330760945
567.png,Square,4,7694.0,377.82337474823,1.0,1.47643931002758,0.9598303393213573,0.9124748123956855
568.png,Square,4,7725.0,377.82337474823,1.0,1.470514440304492,0.9615384615384616,0.9132161962434104
569.png,Square,4,7757.5,376.06601536273956,1.0,1.4507631933599172,0.9643234508048978,0.9186920353962749
57.png,Square,4,8878.5,378.5269113779068,0.98,1.2842336910455951,0.9758201901412321,0.9801046376997269
570.png,Square,4,7775.5,379.5807341337204,1.0,1.474586090969971,0.9621357421270804,0.9157341864016254
571.png,Square,4,7794.5,381.92387998104095,1.0,1.4892084849368297,0.9603868900936422,0.9120169092189672
572.png,Square,4,7802.5,379.09545290470123,1.0192307692307692,1.4657284214283381,0.9638070533012167,0.911394173737688
573.png,Square,4,7701.5,382.4091612100601,1.0188679245283019,1.5110241032633887,0.9586133930794125,0.9047816854978536
574.png,Square,4,7708.0,381.82337474823,1.0188679245283019,1.505128064572432,0.9608576414859137,0.9059231911769635
575.png,Square,4,7711.0,381.82337474823,1.0188679245283019,1.504542487579342,0.9596167008898016,0.9060852871530523
576.png,Square,4,7728.0,380.6518017053604,1.0188679245283019,1.4920342825343755,0.9618520131931048,0.9091604938586401
577.png,Square,4,7710.0,382.99494767189026,1.0188679245283019,1.5139859603357426,0.9606279591328183,0.9034002474360574
578.png,Square,4,7710.0,381.82337474823,1.0188679245283019,1.504737629276823,0.9612267797032789,0.9059645512708647
579.png,Square,4,7708.0,381.82337474823,1.0188679245283019,1.505128064572432,0.9624172805593707,0.9066122342625128
58.png,Square,4,8844.5,379.3553384542465,0.98,1.2948195551471475,0.9756218631073852,0.97511158966109
580.png,Square,4,7709.0,378.30865597724915,1.0188679245283019,1.477354254074104,0.9621216848673947,0.9143495281183824
581.png,Square,4,7732.5,379.5807341337204,1.0,1.4827861817441979,0.9633713324612222,0.9100247310495725
582.png,Square,4,7755.0,378.99494755268097,1.0,1.4739242849952192,0.9638329604772558,0.9132660800222575
583.png,Square,4,7663.0,379.4802289009094,1.0188679245283019,1.4954421528068187,0.9624466214518965,0.9116170866583825
584.png,Square,4,7668.0,380.6518018245697,1.0188679245283019,1.503709043120457,0.9596395719917402,0.9085502469944345
585.png,Square,4,7617.5,378.8944424390793,1.0188679245283019,1.499733675633017,0.9609562255582187,0.9099942262057625
586.png,Square,4,7618.0,379.4802289009094,1.0188679245283019,1.5042758226514377,0.9596875787351978,0.9058537632920681
587.png,Square,4,7614.5,380.06601536273956,1.0188679245283019,1.5096171479584615,0.9629465697122984,0.903163019949606
588.png,Square,4,7612.0,379.4802289009094,1.0188679245283019,1.5054615366472217,0.963849319404875,0.9068797868628152
589.png,Square,4,7683.0,376.6518018245697,1.0,1.46939785484362,0.9650797638487627,0.910901754576945
59.png,Square,4,8824.0,384.4264061450958,1.0,1.3327572684951097,0.9698834908771159,0.9652407350303823
590.png,Square,4,7783.0,377.82337474823,1.0,1.4595559618851601,0.9643764326869463,0.9184333396883287
591.png,Square,4,7999.0,382.02438521385193,1.0192307692307692,1.451899682163777,0.961649434960327,0.9230846677296257
592.png,Square,4,8224.5,380.61017167568207,1.0,1.401655908230628,0.9626616726166091,0.9340567171886032
593.png,Square,4,8327.0,383.8822498321533,1.0,1.4083079605457123,0.9647222383131553,0.9367561440445611
594.png,Square,4,8365.0,383.8822498321533,1.0,1.4019103870250023,0.9646543273943378,0.9358295043779054
595.png,Square,4,8490.5,383.9827550649643,1.0,1.3819117525645606,0.9662569705246387,0.939811575562486
596.png,Square,4,8499.5,378.811182141304,1.0,1.3435144404290342,0.9686591828594222,0.9503752667677948
597.png,Square,4,8567.0,382.2253956794739,1.0,1.3570643660815065,0.9668209005755558,0.9501068759724774
598.png,Square,4,8696.0,386.08326029777527,1.0,1.364057095131491,0.9725437566403847,0.9460670518197115
599.png,Square,4,8846.0,384.4264061450958,1.0,1.3294427014696866,0.9733179292512516,0.960082020231028
6.png,Square,4,8647.0,380.7695519924164,1.0,1.334286533963595,0.9698839100443049,0.9687958492915173
60.png,Square,4,8843.0,379.94112491607666,1.0204081632653061,1.299041780847266,0.9771810597270567,0.9765448177973264
600.png,Square,4,9001.5,383.3553384542465,1.0,1.2992067882305005,0.9732403503081414,0.9736281020901005
601.png,Square,4,8963.5,386.18376553058624,1.0,1.3240382723380548,0.9808502489467636,0.9684390142875732
602.png,Square,4,8935.0,380.2842707633972,0.96,1.287989445865112,0.9805212620027435,0.9777569007544807
603.png,Square,4,8644.5,380.18376553058624,0.9607843137254902,1.3305689758484125,0.9681917455339643,0.9650554441545462
604.png,Square,4,8400.0,387.39696860313416,0.9615384615384616,1.4217501605455636,0.9628610729023384,0.9326195977709855
605.png,Square,4,8064.0,381.53910398483276,0.9433962264150944,1.4365400149210357,0.9586875111454556,0.9279787896574985
606.png,Square,4,7925.5,378.61017167568207,0.9622641509433962,1.4392890475935278,0.9611326703856415,0.9242643959962101
607.png,Square,4,7777.5,377.92387998104095,0.9811320754716981,1.4613652821407368,0.9638740860081795,0.9173710819426146
608.png,Square,4,7584.5,377.23758828639984,0.9629629629629629,1.493114454266519,0.9562503939986131,0.9137457443960522
609.png,Square,4,7281.5,379.37972366809845,0.9636363636363636,1.5729594027676181,0.958407370845673,0.8885286598431349
61.png,Square,4,8840.5,382.5269113779068,1.0,1.3171562447428828,0.9722313867810404,0.9730417166833006
610.png,Square,4,7214.5,377.52185893058777,0.9818181818181818,1.5720563308240532,0.9589286901043398,0.8853565603562392
611.png,Square,4,7037.0,377.9066345691681,0.9821428571428571,1.614996620812877,0.9569592710953968,0.8765359493206177
612.png,Square,4,7000.5,375.46298348903656,1.0,1.6024900057773053,0.9598930481283422,0.8728234172689804
613.png,Square,4,6894.5,370.0903995037079,0.9824561403508771,1.5808949003211465,0.9583014802974494,0.8775092105447938
614.png,Square,4,6816.5,370.57568168640137,1.0,1.6031808969701182,0.9580463808854532,0.8786337337266326
615.png,Square,4,6813.0,371.16146862506866,1.0,1.6090795523818158,0.9630362569792918,0.8723112210006689
616.png,Square,4,6809.5,375.7472542524338,1.0,1.6499338900558171,0.9571970761877987,0.864139078371029
617.png,Square,4,6896.5,374.09039974212646,1.0,1.6147843123165964,0.9598469032707029,0.8714564682198616
618.png,Square,4,6920.5,374.09040009975433,1.0,1.609184311998262,0.9597808751126828,0.8730308651385488
619.png,Square,4,6896.5,372.91882705688477,1.0,1.604685818607674,0.956784128745838,0.8788410349979731
62.png,Square,4,8720.5,380.18376553058624,1.0,1.3189729386757183,0.9722392552539161,0.9732179809474018
620.png,Square,4,6906.0,374.6761865615845,1.0,1.6176171574348048,0.9572388938942408,0.8748708967562289
621.png,Square,4,6951.0,375.36247861385345,1.0178571428571428,1.6130378708929873,0.9545454545454546,0.8726631177621805
622.png,Square,4,7053.0,375.3624783754349,1.0178571428571428,1.58971022633402,0.9537525354969574,0.8800593424600075
623.png,Square,4,7028.0,376.5340509414673,1.0178571428571428,1.605339517380372,0.9563205878350796,0.8808418514983549
624.png,Square,4,7132.5,377.806129693985,1.0,1.592525354016524,0.9598950272525402,0.8779158836184862
625.png,Square,4,7170.0,381.2203427553177,1.0178571428571428,1.6129582094811552,0.9570208222103577,0.879427920080792
626.png,Square,4,7217.0,382.7350617647171,1.0,1.6152134742038176,0.956210665783372,0.8741217833963114
627.png,Square,4,7268.0,379.07820761203766,1.018181818181818,1.5733772067404959,0.9582069874752801,0.8809867685223477
628.png,Square,4,7339.0,380.2497806549072,1.018181818181818,1.5678019225986812,0.959158334967,0.8894701645532939
629.png,Square,4,7362.5,381.52185904979706,1.0,1.5732715144868674,0.9590959421611411,0.8840804736910394
63.png,Square,4,8728.0,380.7695519924164,1.0,1.3219037189714946,0.9685401986350775,0.9727324331934492
630.png,Square,4,7466.0,380.93607246875763,1.0,1.5467009419399247,0.956995449593027,0.895775662740143
631.png,Square,4,7569.0,379.62236428260803,1.0,1.5151485341597601,0.9633447880870561,0.9000476564758687
632.png,Square,4,7527.5,381.722869515419,1.0,1.5404078798114391,0.9586119070359758,0.8933276492344627
633.png,Square,4,7612.0,379.9655100107193,1.0,1.5093143812441026,0.9585090977774979,0.9025704554482139
634.png,Square,4,7612.0,379.62236428260803,1.0,1.506589497511196,0.9603835478173102,0.9048683170392994
635.png,Square,4,7674.0,379.9655101299286,1.0,1.4971202863225306,0.9596098536951356,0.9045667764603775
636.png,Square,4,7708.0,381.13708305358887,0.9814814814814815,1.499722274163622,0.9635602225139072,0.902369001843953
637.png,Square,4,7675.0,381.82337474823,1.0188679245283019,1.5115996249803658,0.9615384615384616,0.9022709632887413
638.png,Square,4,7683.5,381.23758828639984,0.9814814814814815,1.5052979404584539,0.9589391575663027,0.9039907939502821
639.png,Square,4,7654.5,382.4091612100601,1.0188679245283019,1.520302061700044,0.9594509902231135,0.9032340430828181
64.png,Square,4,8682.0,380.7695519924164,1.0,1.3289075857156423,0.9670843776106934,0.972250452284058
640.png,Square,4,7739.5,378.40916109085083,1.0,1.4723142490454726,0.9608914271525234,0.9092207991650471
641.png,Square,4,7746.5,379.5807341337204,1.0,1.4801063900260776,0.9629560569333084,0.9103704643293942
642.png,Square,4,7816.0,379.82337474823,1.0,1.4688212994693028,0.9633327170764775,0.9111438133589924
643.png,Square,4,7752.5,378.06601536273956,1.0,1.4671808207576198,0.9628042722305017,0.9126711262980757
644.png,Square,4,7685.0,376.6518018245697,1.0,1.4690154481149684,0.9638176459522168,0.9150072503303265
645.png,Square,4,7805.5,377.23758828639984,1.0,1.4508393540944735,0.9646542668232095,0.9176936182797087
646.png,Square,4,7826.5,377.23758828639984,1.0,1.446946473951883,0.9651026573771503,0.9172515734785912
647.png,Square,4,7894.0,382.5096664428711,1.0,1.474951851480006,0.962624230229864,0.9145611847343483
648.png,Square,4,7880.0,383.6812393665314,1.0,1.486637375013957,0.962442748091603,0.9108046179309964
649.png,Square,4,7885.0,380.16652059555054,1.0,1.4585998829032882,0.962641924062996,0.9196719396552356
65.png,Square,4,8692.5,382.18376553058624,1.0,1.3371801061538973,0.9680383094827106,0.9681101573613151
650.png,Square,4,7889.5,378.4091612100601,1.0,1.4443217108393303,0.9651354822924949,0.9214276977830756
651.png,Square,4,7785.5,379.5807340145111,1.0,1.4726920741295124,0.9601652586791638,0.913706792274093
652.png,Square,4,7765.0,378.99494767189026,1.0,1.4720261219998068,0.9611338036885754,0.9131466694375595
653.png,Square,4,7686.0,376.6518017053604,1.0,1.4688243184513936,0.9658205579291279,0.9140784414141653
654.png,Square,4,7726.5,379.5807341337204,1.0,1.4839376367484642,0.9635842115108811,0.9094121777589925
655.png,Square,4,7705.0,378.99494767189026,1.0,1.483489011982933,0.9638478859144358,0.9080247375469493
656.png,Square,4,7692.5,381.92387998104095,1.0,1.5089548957868208,0.9616827103387924,0.9034562697179411
657.png,Square,4,7685.0,376.6518018245697,1.0,1.4690154481149684,0.9639385387268736,0.9133764788485699
658.png,Square,4,7739.5,377.5807341337204,1.0192307692307692,1.465874818779447,0.9630436135133453,0.9126938740344684
659.png,Square,4,7728.0,376.16652059555054,1.0192307692307692,1.4570796832859534,0.9656378857928277,0.9150731906680707
66.png,Square,4,8687.5,381.3553384542465,1.0,1.3321556742436507,0.9673198975615188,0.9695052573613243
660.png,Square,4,7676.5,378.4091612100601,1.0,1.4843973344189274,0.9589631480324797,0.9089784075893674
661.png,Square,4,7673.5,379.5807341337204,1.0,1.494187026824397,0.9620134144048141,0.9074180552907011
662.png,Square,4,7716.0,374.99494755268097,1.0192307692307692,1.4502696205862116,0.9646808776645621,0.9148127328580401
663.png,Square,4,7684.0,377.82337474823,1.0,1.4783607562925822,0.9579852886173794,0.912151908670772
664.png,Square,4,7698.0,377.82337474823,1.0,1.475672129300104,0.9584760007470584,0.9131911133588297
665.png,Square,4,7690.0,380.16652059555054,1.0,1.4955864859157901,0.9598102845731403,0.9074255729961694
666.png,Square,4,7695.5,378.4091612100601,1.0,1.4807323939532062,0.9604368174726989,0.9114616376386636
667.png,Square,4,7681.0,379.82337474823,1.0,1.4946370624465655,0.9611462178564725,0.9080433740065798
668.png,Square,4,7689.5,381.92387998104095,1.0,1.5095436030743377,0.9595083603693536,0.9022467356492175
669.png,Square,4,7705.0,380.16652059555054,1.0,1.4926748963909704,0.9601844351673001,0.9076453789139058
67.png,Square,4,8697.5,380.18376553058624,1.0,1.3224608809107907,0.9690267951646148,0.9712358111022211
670.png,Square,4,7757.0,380.16652047634125,1.0,1.4826685663890191,0.960797671394067,0.9090048610645534
671.png,Square,4,7767.5,380.7523069381714,1.0,1.4852308476563671,0.9625751285705434,0.907739462206236
672.png,Square,4,7700.0,378.99494767189026,1.0,1.4844523165361685,0.9634031904910854,0.9093571543929185
673.png,Square,4,7717.0,380.16652059555054,1.0,1.490353774354338,0.9617397806580259,0.90735770739854
674.png,Square,4,7711.5,379.5807341337204,1.0,1.486824113380926,0.9644197098549274,0.9085677616238573
675.png,Square,4,7741.5,378.4091612100601,1.0,1.471933880729432,0.9635322670981393,0.9112867529609278
676.png,Square,4,7783.5,381.92387998104095,1.0,1.4913131028252227,0.9587362197450268,0.905657856150174
677.png,Square,4,7762.0,378.99494767189026,1.0,1.4725950576305717,0.9599901057448519,0.9130986199044643
678.png,Square,4,7791.0,376.16652059555054,1.0192307692307692,1.4452973677876841,0.9647699832827689,0.91710650062936
679.png,Square,4,7763.0,380.16652059555054,1.0,1.4815226171186948,0.958513396715644,0.9119925983413895
68.png,Square,4,8696.5,380.6690466403961,1.0,1.3259915715937958,0.970266651790695,0.9700870474882153
680.png,Square,4,7808.5,379.5807341337204,1.0,1.4683542486184298,0.9591573516766982,0.9167215014048521
681.png,Square,4,8006.0,378.5096663236618,1.0192307692307692,1.4240606958740036,0.9653342979441731,0.9285663006782459
682.png,Square,4,8073.5,382.6101715564728,1.0192307692307692,1.4429168638504113,0.9618752606183356,0.921432792661418
683.png,Square,4,8101.0,392.02438509464264,1.0192307692307692,1.5096548562188785,0.9608017553223033,0.9042220672316068
684.png,Square,4,8067.5,391.78174459934235,1.0192307692307692,1.514047685082278,0.954225560352475,0.9095700451620121
685.png,Square,4,8253.0,384.3675309419632,1.0196078431372548,1.424530259314992,0.9623928633898898,0.9283597950456072
686.png,Square,4,8351.0,392.71067690849304,1.0196078431372548,1.4695929846000224,0.9572443833104081,0.9208381669837878
687.png,Square,4,8536.0,387.7401144504547,1.02,1.4015777610138398,0.9689539701458653,0.9411899353646463
688.png,Square,4,8654.0,395.7401144504547,1.02,1.4401024697240046,0.9638044325648736,0.9283135340408438
689.png,Square,4,8900.0,386.911687374115,1.0,1.3385168000340202,0.970291632597438,0.9616338940619803
69.png,Square,4,8705.5,381.01219260692596,1.0,1.3270099011677996,0.969270166453265,0.9706844978007899
690.png,Square,4,9126.5,384.3847759962082,1.0204081632653061,1.288303643522884,0.9818191598085095,0.9802077413120915
691.png,Square,4,9099.5,391.2132030725479,0.98,1.3384421762623462,0.9743548559802977,0.9641380685795058
692.png,Square,4,8856.5,384.18376553058624,0.9803921568627451,1.3261908489286138,0.972013389672392,0.9620149503026019
693.png,Square,4,8591.5,385.1543279886246,0.9807692307692307,1.374012571631267,0.9683291067906452,0.9472663043022927
694.png,Square,4,8290.5,392.1248904466629,0.9811320754716981,1.4759044190547068,0.9599930523390459,0.9168734389675975
